"The Shining","tt0081505"
"Full House","tt0092359"
"Better Call Saul","tt3032476"
"Night at the Museum","tt0477347"
"World War Z","tt0816711"
"Se7en","tt0114369"
"Scary Stories to Tell in the Dark","tt3387520"
"Rob Roy","tt0114287"
"The Lincoln Lawyer","tt1189340"
"The Secret of NIMH","tt0084649"
"John Carter","tt0401729"
"The Prestige","tt0482571"
"3 Days to Kill","tt2172934"
"The Experiment","tt0250258"
"Powder Blue","tt1032819"
"Behzat Ç. Ankara Yaniyor","tt3283714"
"Mother/Android","tt13029044"
"When Harry Met Sally...","tt0098635"
"Karthikeya 2","tt13664684"
"One for the Money","tt1598828"
"Inland Empire","tt0460829"
"Kick-Ass","tt1250777"
"Forgetting Sarah Marshall","tt0800039"
"K-9","tt0097637"
"The Darkest Hour","tt1093357"
"Rachel Getting Married","tt1084950"
"The Mist","tt0884328"
"Daybreakers","tt0433362"
"The Day After Tomorrow","tt0319262"
"Still Alice","tt3316960"
"How to Train Your Dragon","tt0892769"
"Pushing Daisies","tt0925266"
"It's Always Sunny in Philadelphia","tt0472954"
"The Big Lebowski","tt0118715"
"Kidnapping, Caucasian Style","tt0060584"
"Jeepers Creepers III","tt1139592"
"Transcendence","tt2209764"
"Night at the Museum: Battle of the Smithsonian","tt1078912"
"Brave Volunteers","tt13971296"
"Critters 2: The Main Course","tt0094919"
"American Sniper","tt2179136"
"The Mandalorian","tt8111088"
"Frozen","tt2294629"
"Ida","tt2718492"
"Mr. Brooks","tt0780571"
"Ex Machina","tt0470752"
"Udta Punjab","tt4434004"
"Halloween","tt0373883"
"Trick 'r Treat","tt0862856"
"Sin City","tt0401792"
"The Hunger Games: Mockingjay - Part 1","tt1951265"
"The Green Mile","tt0120689"
"Mister Lonely","tt0475984"
"Miss Congeniality 2: Armed & Fabulous","tt0385307"
"Rocky","tt0075148"
"Avatar","tt0499549"
"The Lives of Others","tt0405094"
"Tangled","tt0398286"
"Finding Nemo","tt0266543"
"The League of Extraordinary Gentlemen","tt0311429"
"We're the Millers","tt1723121"
"Wakefield","tt5195412"
"Dead Snow","tt1278340"
"The Other Side of the Door","tt3702652"
"The Amazing Spider-Man","tt0948470"
"L.A. Confidential","tt0119488"
"Poltergeist","tt1029360"
"Se7en","tt0114369"
"Easy A","tt1282140"
"Transcendence","tt2209764"
"Behind Her Eyes","tt9698442"
"Moonrise Kingdom","tt1748122"
"The Great Gatsby","tt1343092"
"The Ballad of Buster Scruggs","tt6412452"
"Did You Hear About the Morgans?","tt1314228"
"Enter the Dragon","tt0070034"
"Family Guy","tt0182576"
"Mr. Peabody & Sherman","tt0864835"
"Jurassic Park III","tt0163025"
"Look Who's Talking Too","tt0100050"
"American Beauty","tt0169547"
"Prison Break: The Final Break","tt1131748"
"Freaks","tt8781414"
"Smokey and the Bandit II","tt0081529"
"Attack the Block","tt1478964"
"High Life","tt4827558"
"The Green Mile","tt0120689"
"Greenland","tt7737786"
"The Skin I Live In","tt1189073"
"Glass Onion","tt11564570"
"The Gray Man","tt1649418"
"The Adam Project","tt2463208"
"The Last Boy Scout","tt0102266"
"The Town","tt0840361"
"Halloween II","tt0082495"
"The Blacklist","tt2741602"
"Last Tango in Paris","tt0070849"
"Train to Busan","tt5700672"
"The Tenant","tt0074811"
"Jumanji","tt0113497"
"The Power of the Dog","tt10293406"
"The Goonies","tt0089218"
"She-Devil","tt0098309"
"Better Call Saul","tt3032476"
"His Girl Friday","tt0032599"
"A Perfect Getaway","tt0971209"
"Aladdin","tt0103639"
"The Protector","tt7668518"
"Dismissed","tt5039994"
"Burden of Dreams","tt0083702"
"The Facts of Life","tt0078610"
"Look Who's Talking","tt0097778"
"The Boys","tt1190634"
"Rome","tt0384766"
"Stranger Things","tt4574334"
"The Lovebirds","tt8851668"
"Murder on the Orient Express","tt3402236"
"If Only","tt0332136"
"Rise of the Tomb Raider","tt3791072"
"Downton Abbey","tt6398184"
"The Matrix","tt0133093"
"Final Draft","tt17444636"
"The Magnificent Seven","tt0054047"
"Jack the Giant Slayer","tt1351685"
"Sweeney Todd: The Demon Barber of Fleet Street","tt0408236"
"Grudge Match","tt1661382"
"Schindler's List","tt0108052"
"Miss Potter","tt0482546"
"Time","tt13138834"
"Dallas Buyers Club","tt0790636"
"Middle-Earth: Shadow of Mordor","tt3330488"
"Babylon Berlin","tt4378376"
"The Beyond","tt0082307"
"Now You See Me","tt1670345"
"Abduction","tt1600195"
"Before Sunrise","tt0112471"
"It Follows","tt3235888"
"Stardust","tt0486655"
"The Losers","tt0480255"
"Captain America: The Winter Soldier","tt1843866"
"Escape from Alcatraz","tt0079116"
"Syriana","tt0365737"
"The Machinist","tt0361862"
"The Red Shoes","tt0040725"
"Nights in Rodanthe","tt0956038"
"Underworld: Evolution","tt0401855"
"Buffy the Vampire Slayer","tt0118276"
"Monsieur Hulot's Holiday","tt0046487"
"Amadeus","tt0086879"
"What If...?","tt10168312"
"Glass","tt6823368"
"Inception","tt1375666"
"Wild Child","tt1024255"
"Son of the Mask","tt0362165"
"2 Fast 2 Furious","tt0322259"
"2 Guns","tt1272878"
"Angel","tt0162065"
"Taxi Driver","tt0075314"
"Edward Scissorhands","tt0099487"
"Incendies","tt1255953"
"Gone Baby Gone","tt0452623"
"Ted Lasso","tt10986410"
"A Bug's Life","tt0120623"
"The Departed","tt0407887"
"Double Impact","tt0101764"
"Atlanta","tt4288182"
"The Elephant Man","tt0080678"
"Pandora","tt6302160"
"Aniara","tt7589524"
"Up in the Air","tt1193138"
"American Splendor","tt0305206"
"Vanilla Sky","tt0259711"
"Game of Thrones","tt0944947"
"Good Morning, Vietnam","tt0093105"
"Little Big Soldier","tt1319718"
"The Rock","tt0117500"
"Scarface","tt0086250"
"Nine Queens","tt0247586"
"A Separation","tt1832382"
"Reacher","tt9288030"
"Bad Education","tt8206668"
"The Godfather","tt0068646"
"24: Live Another Day","tt1598754"
"Jojo Rabbit","tt2584384"
"Taxi Driver","tt0075314"
"To the Bone","tt5541240"
"Solo: A Star Wars Story","tt3778644"
"Surrogates","tt0986263"
"Mr. Holmes","tt3168230"
"Daisies","tt0060959"
"The Hangover Part II","tt1411697"
"Sorcerer","tt0076740"
"Toni Erdmann","tt4048272"
"Mindhunters","tt0297284"
"Inside Out","tt2096673"
"Indifference","tt2948628"
"The Green Mile","tt0120689"
"Life Is Beautiful","tt0118799"
"Operation Fortune: Ruse de guerre","tt7985704"
"Concussion","tt3322364"
"O Brother, Where Art Thou?","tt0190590"
"The Catch","tt4396862"
"A Good Old Fashioned Orgy","tt1231586"
"Shrek","tt0126029"
"Head-On","tt0347048"
"The Curious Case of Benjamin Button","tt0421715"
"The Good Dinosaur","tt1979388"
"The Unforgivable","tt11233960"
"We Summon the Darkness","tt8058874"
"Iron Man","tt0371746"
"Up","tt1049413"
"Interstellar","tt0816692"
"The Hangover","tt1119646"
"Bad Boys for Life","tt1502397"
"Beerfest","tt0486551"
"Mission: Impossible - Fallout","tt4912910"
"Trainspotting","tt0117951"
"Gorky Park","tt0085615"
"Escape Room","tt5886046"
"Resident Evil: Afterlife","tt1220634"
"Star Wars: Episode III - Revenge of the Sith","tt0121766"
"Perfect Strangers","tt4901306"
"The Fault in Our Stars","tt2582846"
"Scarface","tt0086250"
"Planet of the Apes","tt0133152"
"Death Note","tt1241317"
"Solo: A Star Wars Story","tt3778644"
"Simon","tt0393775"
"Talk to Me","tt0796368"
"It Follows","tt3235888"
"The Bourne Ultimatum","tt0440963"
"Shang-Chi and the Legend of the Ten Rings","tt9376612"
"Jean de Florette","tt0091288"
"Time Lapse","tt2669336"
"Sherlock Holmes","tt0988045"
"Fantastic Four","tt0120667"
"Scarlet Street","tt0038057"
"Encanto","tt2953050"
"The Wrestler","tt1125849"
"Captain America: The Winter Soldier","tt1843866"
"No Country for Old Men","tt0477348"
"American Beauty","tt0169547"
"Jennifer's Body","tt1131734"
"Olympus Has Fallen","tt2302755"
"27 Dresses","tt0988595"
"Romeo and Juliet","tt0063518"
"Real Steel","tt0433035"
"Survive Style 5+","tt0430651"
"Black Adam","tt6443346"
"Corner Gas","tt0397138"
"Rise of the Guardians","tt1446192"
"Life Is Beautiful","tt0118799"
"Mamma Mia!","tt0795421"
"Quills","tt0180073"
"Star Wars: Episode VIII - The Last Jedi","tt2527336"
"Chernobyl Diaries","tt1991245"
"English Vinglish","tt2181931"
"Baby Driver","tt3890160"
"Pulp Fiction","tt0110912"
"The Intouchables","tt1675434"
"Chicago","tt0299658"
"RRR","tt8178634"
"Pitch Black","tt0134847"
"Friday the 13th: A New Beginning","tt0089173"
"Guardians of the Galaxy","tt2015381"
"Harry Potter and the Deathly Hallows: Part 2","tt1201607"
"Mr. Deeds","tt0280590"
"The 10th Kingdom","tt0207275"
"Good Kids","tt2170427"
"The Entire History of You","tt2089050"
"She's the Man","tt0454945"
"Elizabeth","tt0127536"
"Mr. Nobody","tt0485947"
"Sahara","tt0318649"
"Bumblebee","tt4701182"
"The Hangover Part III","tt1951261"
"Antz","tt0120587"
"Toy Story 2","tt0120363"
"White Rabbit","tt0636303"
"Au hasard Balthazar","tt0060138"
"Arrival","tt2543164"
"Mad Max: Fury Road","tt1392190"
"The Ballad of Buster Scruggs","tt6412452"
"Missing","tt1828246"
"Lone Star","tt0116905"
"Arrested Development","tt0367279"
"The Sum of All Fears","tt0164184"
"American History X","tt0120586"
"Accepted","tt0384793"
"Perfume: The Story of a Murderer","tt0396171"
"A Place of Safety","tt11316276"
"Sherlock Holmes: A Game of Shadows","tt1515091"
"Driving Miss Daisy","tt0097239"
"Turbo","tt1860353"
"Guzaarish","tt1438298"
"Ironweed","tt0093277"
"Bullet Points","tt1683091"
"The Big Lebowski","tt0118715"
"The Social Network","tt1285016"
"Bad Santa","tt0307987"
"Call My Agent!","tt4277922"
"The Nice Guys","tt3799694"
"Blue Jasmine","tt2334873"
"Life as a House","tt0264796"
"The Salesman","tt5186714"
"The Rocky Horror Picture Show","tt0073629"
"Burn Notice","tt0810788"
"The X-Files","tt0106179"
"Red Tails","tt0485985"
"The Day After Tomorrow","tt0319262"
"Forgetting Sarah Marshall","tt0800039"
"Iron Man 2","tt1228705"
"The Jungle Book","tt3040964"
"Amélie","tt0211915"
"Pacific Rim","tt1663662"
"Believe Me: The Abduction of Lisa McVey","tt9072202"
"One Flew Over the Cuckoo's Nest","tt0073486"
"In Time","tt1637688"
"The Dark Knight","tt0468569"
"Argo","tt1024648"
"Godzilla vs. Kong","tt5034838"
"The Twilight Saga: Breaking Dawn - Part 1","tt1324999"
"San Andreas","tt2126355"
"The 100","tt2661044"
"Peter Rabbit 2: The Runaway","tt8376234"
"The Post","tt6294822"
"Ghost World","tt0162346"
"The Terminal","tt0362227"
"Shrinking","tt15677150"
"500 Days of Summer","tt1022603"
"American Horror Story","tt1844624"
"Love, Simon","tt5164432"
"Forrest Gump","tt0109830"
"The Man with One Red Shoe","tt0089543"
"Tears of the Sun","tt0314353"
"The Monster","tt0110570"
"Poltergeist","tt0084516"
"Deadpool 2","tt5463162"
"The Disaster Artist","tt3521126"
"Transformers: Dark of the Moon","tt1399103"
"Buffy the Vampire Slayer","tt0118276"
"Toy Story","tt0114709"
"Cat on a Hot Tin Roof","tt0051459"
"Big Momma's House","tt0208003"
"No Country for Old Men","tt0477348"
"Once Upon a Time in Hollywood","tt7131622"
"Doctor Sleep","tt5606664"
"Ambulance","tt4998632"
"Raiders of the Lost Ark","tt0082971"
"Baby Driver","tt3890160"
"Inception","tt1375666"
"All Quiet on the Western Front","tt1016150"
"Daredevil","tt0287978"
"The Recruit","tt0292506"
"Road Trip","tt0215129"
"A Very English Scandal","tt6938856"
"The Wrestler","tt1125849"
"Rogue One: A Star Wars Story","tt3748528"
"Pride & Prejudice","tt0414387"
"Fight Club","tt0137523"
"Kikujiro","tt0199683"
"Ocean's Eleven","tt0240772"
"Star Wars: Episode VI - Return of the Jedi","tt0086190"
"Boardwalk Empire","tt0979432"
"Ever After: A Cinderella Story","tt0120631"
"Event Horizon","tt0119081"
"The Haunting of Hill House","tt6763664"
"Ant-Man","tt0478970"
"Submarine","tt1440292"
"Bruce Almighty","tt0315327"
"Meet the Fockers","tt0290002"
"Good Kids","tt2170427"
"The Addams Family","tt0101272"
"Pacific Rim","tt1663662"
"The Big Bang Theory","tt0898266"
"Margin Call","tt1615147"
"Platoon","tt0091763"
"Child's Play 2","tt0099253"
"The English Patient","tt0116209"
"I Love You, Now Die: The Commonwealth v. Michelle Carter","tt9614090"
"Deep Impact","tt0120647"
"Batman v Superman: Dawn of Justice","tt2975590"
"Napoleon Dynamite","tt0374900"
"The Sting","tt0070735"
"Back to the Future","tt0088763"
"Pearl Harbor","tt0213149"
"Dobaaraa","tt14042066"
"American Pie","tt0163651"
"Requiem for a Dream","tt0180093"
"Boardwalk Empire","tt0979432"
"Assault on Precinct 13","tt0398712"
"For Your Eyes Only","tt0082398"
"Frasier","tt0106004"
"The Shining","tt0081505"
"The Legend of Tarzan","tt0918940"
"Cars","tt0317219"
"Geostorm","tt1981128"
"The Young Victoria","tt0962736"
"The Guilty","tt9421570"
"The Matrix Reloaded","tt0234215"
"Drillbit Taylor","tt0817538"
"Dragon Ball Z","tt0121220"
"John Wick: Chapter 3 - Parabellum","tt6146586"
"The Conjuring: The Devil Made Me Do It","tt7069210"
"The Adjustment Bureau","tt1385826"
"Ramayan","tt0268093"
"Inception","tt1375666"
"Tropic Thunder","tt0942385"
"The Irishman","tt1302006"
"Cast Away","tt0162222"
"Inglourious Basterds","tt0361748"
"Harry Potter and the Sorcerer's Stone","tt0241527"
"Fargo","tt0116282"
"Ocean's Thirteen","tt0496806"
"This Is 40","tt1758830"
"Dante's Peak","tt0118928"
"IO","tt3256226"
"Up","tt1049413"
"WALL·E","tt0910970"
"Kick-Ass","tt1250777"
"Sharp Objects","tt2649356"
"88 Minutes","tt0411061"
"I Still Know What You Did Last Summer","tt0130018"
"Game Night","tt2704998"
"Strange Days","tt0114558"
"Sex Is Zero","tt0341555"
"Slumdog Millionaire","tt1010048"
"A Separation","tt1832382"
"The Fountain","tt0414993"
"The Woman in Black","tt1596365"
"Transformers: Revenge of the Fallen","tt1055369"
"Bridge of Spies","tt3682448"
"Noah","tt1959490"
"The Battle of Britain","tt0064072"
"Pulse","tt0454919"
"The Walking Dead","tt1520211"
"The Amazing Spider-Man","tt0948470"
"Scream","tt11245972"
"Gotham","tt3749900"
"Waking Ned Devine","tt0166396"
"Free Guy","tt6264654"
"I Now Pronounce You Chuck & Larry","tt0762107"
"Rogue One: A Star Wars Story","tt3748528"
"Divergent","tt1840309"
"Buffalo Soldiers","tt0252299"
"Love","tt3774694"
"Eternal Sunshine of the Spotless Mind","tt0338013"
"Flashdance","tt0085549"
"The Assassin","tt3508840"
"Love","tt1541874"
"House","tt0412142"
"Spider-Man 3","tt0413300"
"Serena","tt1247690"
"Second Act","tt2126357"
"Men","tt13841850"
"The Polka King","tt5539052"
"The Incredibles","tt0317705"
"The Hangover","tt1119646"
"Me Before You","tt2674426"
"Widows","tt4218572"
"Point Blank","tt1545759"
"Two Days in Paris","tt0841044"
"Chapter 12: The Siege","tt12981674"
"Revenge","tt1837642"
"Forrest Gump","tt0109830"
"The Host","tt0468492"
"True Grit","tt1403865"
"The Maltese Falcon","tt0033870"
"Raiders of the Lost Ark","tt0082971"
"Joker","tt7286456"
"Back to the Future Part II","tt0096874"
"Meet the Fockers","tt0290002"
"Heat","tt0113277"
"Finding Nemo","tt0266543"
"Maqbool","tt0379370"
"The Suicide Squad","tt6334354"
"Notorious","tt0472198"
"Spree","tt11394332"
"The Godfather","tt0068646"
"The Secret Life of Walter Mitty","tt0359950"
"Iron Man 2","tt1228705"
"Donnie Darko","tt0246578"
"Life of Pi","tt0454876"
"Shiva Baby","tt11317142"
"Inglourious Basterds","tt0361748"
"Me Before You","tt2674426"
"12 Monkeys","tt0114746"
"The Laundromat","tt5865326"
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","tt0057012"
"Mission: Impossible - Ghost Protocol","tt1229238"
"Knives Out","tt8946378"
"2012","tt1190080"
"Blue Valentine","tt1120985"
"Surprise, Motherf**ker!","tt2235994"
"The Lord of the Rings: The Fellowship of the Ring","tt0120737"
"Schindler's List","tt0108052"
"Transporter 3","tt1129442"
"The Road","tt0898367"
"Phenomenon","tt0117333"
"Knights of Badassdom","tt1545660"
"Deadpool 2","tt5463162"
"Toy Story 2","tt0120363"
"Happy Gilmore","tt0116483"
"Idiocracy","tt0387808"
"Turning Red","tt8097030"
"Friends with Benefits","tt1632708"
"Burn After Reading","tt0887883"
"Breaking Bad","tt0903747"
"Fargo","tt0116282"
"Crouching Tiger, Hidden Dragon","tt0190332"
"The Maze Runner","tt1790864"
"Batman Begins","tt0372784"
"Good Will Hunting","tt0119217"
"Under the Dome","tt1553656"
"Murder on the Orient Express","tt3402236"
"Maleficent: Mistress of Evil","tt4777008"
"Léon: The Professional","tt0110413"
"Back to the Future","tt0088763"
"Sneakers","tt0105435"
"Interstellar","tt0816692"
"The Departed","tt0407887"
"V","tt0085106"
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","tt0057012"
"Ripley's Game","tt0265651"
"Donnie Darko","tt0246578"
"Addams Family Values","tt0106220"
"How to Train Your Dragon","tt0892769"
"Deja Vu","tt0453467"
"Moulin Rouge!","tt0203009"
"The Godfather","tt0068646"
"Underwater","tt5774060"
"WandaVision","tt9140560"
"Richard III","tt0114279"
"Batman Begins","tt0372784"
"River's Edge","tt0091860"
"Star Wars: Episode V - The Empire Strikes Back","tt0080684"
"Out of the Past","tt0039689"
"Babylon Berlin","tt4378376"
"Who Are You Now?","tt8250818"
"I Spit on Your Grave","tt0077713"
"The Green Mile","tt0120689"
"Supergirl","tt4016454"
"Enola Holmes","tt7846844"
"Whiplash","tt2582802"
"Prison Break","tt0455275"
"Percy Jackson & the Olympians: The Lightning Thief","tt0814255"
"The Debt","tt1226753"
"Before Sunrise","tt0112471"
"Umberto D.","tt0045274"
"The Green Mile","tt0120689"
"12 Angry Men","tt0050083"
"Hard Candy","tt0424136"
"Back to the Future Part II","tt0096874"
"Juliet of the Spirits","tt0059229"
"Aranyélet","tt5099020"
"Night and the City","tt0042788"
"Godzilla vs. Kong","tt5034838"
"Taken 2","tt1397280"
"Up","tt1049413"
"Iron Man 3","tt1300854"
"Live Free or Die Hard","tt0337978"
"Never Back Down","tt1023111"
"Ant-Man and the Wasp","tt5095030"
"Die Hard 2","tt0099423"
"Kurulus: Osman","tt11093718"
"Anon","tt5397194"
"Negro y Azul","tt1232254"
"Who's the Man?","tt0108560"
"Ice Age: Collision Course","tt3416828"
"Replicas","tt4154916"
"Joker","tt7286456"
"Star Trek: First Contact","tt0117731"
"Get Him to the Greek","tt1226229"
"True Grit","tt1403865"
"Spirited Away","tt0245429"
"Juno","tt0467406"
"Narcos","tt2707408"
"Broken Arrow","tt0115759"
"Inside Out","tt2096673"
"NYPD Blue","tt0106079"
"The Duchess","tt0864761"
"Pride & Prejudice","tt0414387"
"Trainspotting","tt0117951"
"The Count of Monte Cristo","tt0167565"
"Black Mirror","tt2085059"
"The Lake House","tt0410297"
"The Hurt Locker","tt0887912"
"The Legend of Vox Machina","tt11247158"
"The Help","tt1454029"
"Avengers: Age of Ultron","tt2395427"
"The Big Bang Theory","tt0898266"
"12 Years a Slave","tt2024544"
"The Matrix","tt0133093"
"The Last Samurai","tt0325710"
"Pitch Perfect","tt1981677"
"Most Wanted","tt0119709"
"Escape from Alcatraz","tt0079116"
"Prey","tt11866324"
"My Name Is Earl","tt0460091"
"Splice","tt1017460"
"Beverly Hills Cop","tt0086960"
"A Rainy Day in New York","tt7139936"
"Scent of a Woman","tt0105323"
"Intolerable Cruelty","tt0138524"
"Ghost in the Shell","tt1219827"
"Bee Movie","tt0389790"
"The Help","tt1454029"
"The Matrix Revolutions","tt0242653"
"The Killing Fields","tt0087553"
"The Fifth Element","tt0119116"
"Dopesick","tt9174558"
"The Human Centipede (First Sequence)","tt1467304"
"The Departed","tt0407887"
"The Hunger Games: Catching Fire","tt1951264"
"The Devil's Rejects","tt0395584"
"Million Dollar Baby","tt0405159"
"The Godfather Part III","tt0099674"
"Guardians of the Galaxy","tt2015381"
"Elevator","tt1728975"
"The Beast of Yucca Flats","tt0054673"
"No Strings Attached","tt1411238"
"Batman & Robin","tt0118688"
"A Nightmare on Elm Street","tt0087800"
"Battlefield Earth","tt0185183"
"The Stand","tt0108941"
"Planet of the Apes","tt0063442"
"Sin City","tt0401792"
"Training Day","tt0139654"
"American Pie","tt0163651"
"Looper","tt1276104"
"Four Weddings and a Funeral","tt0109831"
